sentence,label,group,source
Every cashier who will think about many men,0,blimp,distractor_agreement_relative_clause
All children who hadn't revealed Colleen,1,blimp,distractor_agreement_relative_clause
A lot of doctors who hadn't scared Melinda,1,blimp,distractor_agreement_relative_clause
Most waitresses who hadn't confused Stacy,1,blimp,distractor_agreement_relative_clause
Some teenagers who bother Sherry,1,blimp,distractor_agreement_relative_clause
Some patient that hadn't praised many girls,0,blimp,distractor_agreement_relative_clause
All hospitals that were disgusting Mitchell,1,blimp,distractor_agreement_relative_clause
Many boys who criticized Angela,1,blimp,distractor_agreement_relative_clause
The children that would find Renee,1,blimp,distractor_agreement_relative_clause
A teacher who stunned a lot of universities,0,blimp,distractor_agreement_relative_clause
Every driver that aggravates all associations,0,blimp,distractor_agreement_relative_clause
Those students that complained about Tamara,1,blimp,distractor_agreement_relative_clause
Every dancer who had dropped by some museums,0,blimp,distractor_agreement_relative_clause
Those museums that stunned some waitress,1,blimp,distractor_agreement_relative_clause
That teenager who isn't questioning a lot of boys,0,blimp,distractor_agreement_relative_clause
That driver that will boast about these guests,0,blimp,distractor_agreement_relative_clause
The doctors that hadn't disgusted some museum,1,blimp,distractor_agreement_relative_clause
This cashier who was watching some teachers,0,blimp,distractor_agreement_relative_clause
A cashier who hasn't irritated all teachers,0,blimp,distractor_agreement_relative_clause
Many doctors who scare Bradley,1,blimp,distractor_agreement_relative_clause
The teenagers who weren't boring Erin,1,blimp,distractor_agreement_relative_clause
The children that wouldn't question an actress,1,blimp,distractor_agreement_relative_clause
Every actress that had left the Borgias,0,blimp,distractor_agreement_relative_clause
A legislature that conceals many women,0,blimp,distractor_agreement_relative_clause
That guest that cares for people,0,blimp,distractor_agreement_relative_clause
The legislature that had talked to all guests,0,blimp,distractor_agreement_relative_clause
A library that hadn't referenced the Impressionists,0,blimp,distractor_agreement_relative_clause
Many girls that had known Sheila,1,blimp,distractor_agreement_relative_clause
Drivers who discover Samuel,1,blimp,distractor_agreement_relative_clause
A lot of customers who listened to every guest,1,blimp,distractor_agreement_relative_clause
Many patients who respected Theodore,1,blimp,distractor_agreement_relative_clause
These girls who bother Emily,1,blimp,distractor_agreement_relative_clause
That hospital that insulted those guys,0,blimp,distractor_agreement_relative_clause
This patient who dislikes pedestrians,0,blimp,distractor_agreement_relative_clause
This association that has annoyed all associations,0,blimp,distractor_agreement_relative_clause
Some pedestrians that irritate Gina,1,blimp,distractor_agreement_relative_clause
Some adults that impressed Galileo,1,blimp,distractor_agreement_relative_clause
This waitress that wouldn't love the Impressionists,0,blimp,distractor_agreement_relative_clause
A lot of children who weren't visiting Amelia,1,blimp,distractor_agreement_relative_clause
This teacher who hadn't known the adults,0,blimp,distractor_agreement_relative_clause
Most waiters who are describing some waiter,1,blimp,distractor_agreement_relative_clause
Actors that hurt Edward,1,blimp,distractor_agreement_relative_clause
The association that was distracting those senators,0,blimp,distractor_agreement_relative_clause
That actor that bikes to some banks,0,blimp,distractor_agreement_relative_clause
Many mirrors that weren't impressing Liam,1,blimp,distractor_agreement_relative_clause
Most pedestrians that notice Brian,1,blimp,distractor_agreement_relative_clause
The driver who thinks about the doctors,0,blimp,distractor_agreement_relative_clause
Those pedestrians that should conceal Ellen,1,blimp,distractor_agreement_relative_clause
Many governments that haven't appreciated Spain,1,blimp,distractor_agreement_relative_clause
This driver that was hiding the Impressionists,0,blimp,distractor_agreement_relative_clause
This actor that could listen to the Impressionists,0,blimp,distractor_agreement_relative_clause
Most girls who return to Gary,1,blimp,distractor_agreement_relative_clause
A guest who can't think about people,0,blimp,distractor_agreement_relative_clause
Every girl who was arguing about many people,0,blimp,distractor_agreement_relative_clause
This guest who doesn't escape from these drivers,0,blimp,distractor_agreement_relative_clause
Some company that has disgusted most organizations,0,blimp,distractor_agreement_relative_clause
This girl who attacked these students,0,blimp,distractor_agreement_relative_clause
These cashiers that argue about Alicia,1,blimp,distractor_agreement_relative_clause
Every boy that had taken these snakes,0,blimp,distractor_agreement_relative_clause
The boy who explored the hospitals,0,blimp,distractor_agreement_relative_clause
These actors who couldn't embarrass Joseph,1,blimp,distractor_agreement_relative_clause
Every patient who discovers some waitresses,0,blimp,distractor_agreement_relative_clause
Those ladies that hadn't kissed Frank,1,blimp,distractor_agreement_relative_clause
Some school that shocks these governments,0,blimp,distractor_agreement_relative_clause
Those actresses who would respect Heather,1,blimp,distractor_agreement_relative_clause
The school that will disturb universities,0,blimp,distractor_agreement_relative_clause
The lady that visits some teenagers,0,blimp,distractor_agreement_relative_clause
Some actor that escapes from some girls,0,blimp,distractor_agreement_relative_clause
A guy who is concealing customers,0,blimp,distractor_agreement_relative_clause
A lot of banks that hadn't described every bank,1,blimp,distractor_agreement_relative_clause
Every teenager who couldn't talk to a lot of drivers,0,blimp,distractor_agreement_relative_clause
Every association that was hiring all cashiers,0,blimp,distractor_agreement_relative_clause
Those dancers that bore Amanda,1,blimp,distractor_agreement_relative_clause
Most teachers that alarm Jeffrey,1,blimp,distractor_agreement_relative_clause
Those waitresses that can visit Tracy,1,blimp,distractor_agreement_relative_clause
A guy that insults these waiters,0,blimp,distractor_agreement_relative_clause
Most committees that are concealing Adam,1,blimp,distractor_agreement_relative_clause
This waitress who wasn't annoying a lot of cashiers,0,blimp,distractor_agreement_relative_clause
The adult that embarrasses many legislatures,0,blimp,distractor_agreement_relative_clause
These windows that hurt Ruth,1,blimp,distractor_agreement_relative_clause
That guy who does distract all teenagers,0,blimp,distractor_agreement_relative_clause
A university that disturbed some governments,0,blimp,distractor_agreement_relative_clause
Those adults that hadn't described Vincent,1,blimp,distractor_agreement_relative_clause
The driver who astounded the Impressionists,0,blimp,distractor_agreement_relative_clause
Some teenager that discovers these reports,0,blimp,distractor_agreement_relative_clause
Every actress who noticed most patients,0,blimp,distractor_agreement_relative_clause
Dancers who do visit Susan,1,blimp,distractor_agreement_relative_clause
All doctors who haven't observed Dennis,1,blimp,distractor_agreement_relative_clause
This bank that irritates some companies,0,blimp,distractor_agreement_relative_clause
All legislatures that had astounded Karen,1,blimp,distractor_agreement_relative_clause
Every guy that wouldn't astound some governments,0,blimp,distractor_agreement_relative_clause
Some customer that can't question a lot of universities,0,blimp,distractor_agreement_relative_clause
That library that will upset those girls,0,blimp,distractor_agreement_relative_clause
All waiters that haven't revealed Omar,1,blimp,distractor_agreement_relative_clause
Every senator who kissed many children,0,blimp,distractor_agreement_relative_clause
That library that stunned many adults,0,blimp,distractor_agreement_relative_clause
Those schools that should impress Tamara,1,blimp,distractor_agreement_relative_clause
The school that alarmed those governments,0,blimp,distractor_agreement_relative_clause
Those drivers who hired Clyde,1,blimp,distractor_agreement_relative_clause
Those pedestrians that astound Regina,1,blimp,distractor_agreement_relative_clause
The doctor that hadn't investigated the Borgias,0,blimp,distractor_agreement_relative_clause
Most guests that questioned Laurie,1,blimp,distractor_agreement_relative_clause
Every student who works with the men,0,blimp,distractor_agreement_relative_clause
Those hospitals that have impressed Nina,1,blimp,distractor_agreement_relative_clause
This patient who won't hire those girls,0,blimp,distractor_agreement_relative_clause
That guest who fled from some men,0,blimp,distractor_agreement_relative_clause
All committees that are disturbing Jesus,1,blimp,distractor_agreement_relative_clause
The hospital that wasn't insulting most museums,0,blimp,distractor_agreement_relative_clause
That guy that hated these actresses,0,blimp,distractor_agreement_relative_clause
These cashiers who had argued about the guest,1,blimp,distractor_agreement_relative_clause
A doctor that sees most guests,0,blimp,distractor_agreement_relative_clause
The actresses who weren't describing Christine,1,blimp,distractor_agreement_relative_clause
Guests that worry some legislature,1,blimp,distractor_agreement_relative_clause
A waitress who works with some waitresses,0,blimp,distractor_agreement_relative_clause
Every organization that wasn't astounding all hospitals,0,blimp,distractor_agreement_relative_clause
The guy that was stunning some ladies,0,blimp,distractor_agreement_relative_clause
Some books that disgusted that driver,1,blimp,distractor_agreement_relative_clause
Every teacher who was worrying the Borgias,0,blimp,distractor_agreement_relative_clause
Every doctor who hires most students,0,blimp,distractor_agreement_relative_clause
The adult who complains about adults,0,blimp,distractor_agreement_relative_clause
Some doctor who astounded these guests,0,blimp,distractor_agreement_relative_clause
A lot of ladies who weren't aggravating Bradley,1,blimp,distractor_agreement_relative_clause
This school that talked about waitresses,0,blimp,distractor_agreement_relative_clause
Some bananas that bore Margaret,1,blimp,distractor_agreement_relative_clause
A teacher who might care for some teenagers,0,blimp,distractor_agreement_relative_clause
That senator who might disturb most pedestrians,0,blimp,distractor_agreement_relative_clause
A company that concealed a lot of actresses,0,blimp,distractor_agreement_relative_clause
Those children who described Cheryl,1,blimp,distractor_agreement_relative_clause
The actor who lifted banks,0,blimp,distractor_agreement_relative_clause
Waitresses who are boring Barbara,1,blimp,distractor_agreement_relative_clause
The senator that confused most senators,0,blimp,distractor_agreement_relative_clause
The waiters who do observe Diana,1,blimp,distractor_agreement_relative_clause
A pedestrian that was boasting about men,0,blimp,distractor_agreement_relative_clause
The actor that isn't upsetting those universities,0,blimp,distractor_agreement_relative_clause
Some girls that haven't admired David,1,blimp,distractor_agreement_relative_clause
This teacher who has researched many legislatures,0,blimp,distractor_agreement_relative_clause
Some guys who talk about Larry,1,blimp,distractor_agreement_relative_clause
The dancer who leaves many students,0,blimp,distractor_agreement_relative_clause
A lot of teenagers that are aggravating Helen,1,blimp,distractor_agreement_relative_clause
Some guys that fired Holly,1,blimp,distractor_agreement_relative_clause
Many boys who aren't worrying this government,1,blimp,distractor_agreement_relative_clause
Many customers who weren't investigating some legislature,1,blimp,distractor_agreement_relative_clause
Some children that criticize Carla,1,blimp,distractor_agreement_relative_clause
Some students that described Marie,1,blimp,distractor_agreement_relative_clause
Those schools that are shocking Nancy,1,blimp,distractor_agreement_relative_clause
The actor that admired most actors,0,blimp,distractor_agreement_relative_clause
Some associations that love Valerie,1,blimp,distractor_agreement_relative_clause
Some apples that should disturb Anna,1,blimp,distractor_agreement_relative_clause
A lot of actors who won't astound Carmen,1,blimp,distractor_agreement_relative_clause
The associations that boasted about Sharon,1,blimp,distractor_agreement_relative_clause
Pedestrians who haven't scared Rachel,1,blimp,distractor_agreement_relative_clause
Some doctor that bored many cashiers,0,blimp,distractor_agreement_relative_clause
All patients who weren't questioning that government,1,blimp,distractor_agreement_relative_clause
Those girls that investigated Heather,1,blimp,distractor_agreement_relative_clause
This hospital that was describing the Lutherans,0,blimp,distractor_agreement_relative_clause
The girl that disliked most waitresses,0,blimp,distractor_agreement_relative_clause
This actress who hasn't appreciated some men,0,blimp,distractor_agreement_relative_clause
That water that resembles those sketches,0,blimp,distractor_agreement_relative_clause
Every patient who kissed those drivers,0,blimp,distractor_agreement_relative_clause
A pedestrian that concealed some dancers,0,blimp,distractor_agreement_relative_clause
A lot of committees that haven't concealed the pedestrian,1,blimp,distractor_agreement_relative_clause
A lot of teachers that noticed Alice,1,blimp,distractor_agreement_relative_clause
These senators who weren't curing Winston Churchill,1,blimp,distractor_agreement_relative_clause
Some guy that isn't hiding all customers,0,blimp,distractor_agreement_relative_clause
The doctors that noticed Denise,1,blimp,distractor_agreement_relative_clause
That guest who won't conceal a lot of actresses,0,blimp,distractor_agreement_relative_clause
The patient that can astound many pedestrians,0,blimp,distractor_agreement_relative_clause
Wheelbarrows that hadn't bored Timothy,1,blimp,distractor_agreement_relative_clause
This actress that astounded many teachers,0,blimp,distractor_agreement_relative_clause
Many children that won't return to Alicia,1,blimp,distractor_agreement_relative_clause
These snakes that confuse Theodore,1,blimp,distractor_agreement_relative_clause
The school that has loved a lot of drivers,0,blimp,distractor_agreement_relative_clause
A lot of actors who shouldn't insult Martha,1,blimp,distractor_agreement_relative_clause
Some dancer who couldn't buy the skirts,0,blimp,distractor_agreement_relative_clause
This hospital that astounds the libraries,0,blimp,distractor_agreement_relative_clause
This actor who hasn't kissed the Clintons,0,blimp,distractor_agreement_relative_clause
Some student that hadn't attacked these guys,0,blimp,distractor_agreement_relative_clause
All boys who alarmed every library,1,blimp,distractor_agreement_relative_clause
Some association that is criticizing students,0,blimp,distractor_agreement_relative_clause
This waitress who hadn't worried many libraries,0,blimp,distractor_agreement_relative_clause
The driver that hadn't found the Clintons,0,blimp,distractor_agreement_relative_clause
Those children that concealed Connie,1,blimp,distractor_agreement_relative_clause
Every pedestrian who shocks most universities,0,blimp,distractor_agreement_relative_clause
These customers that are curing Vanessa,1,blimp,distractor_agreement_relative_clause
The boy who shouldn't sound like those people,0,blimp,distractor_agreement_relative_clause
Most pedestrians that aren't impressing Margaret,1,blimp,distractor_agreement_relative_clause
The companies that describe Renee,1,blimp,distractor_agreement_relative_clause
This customer that has approached most teenagers,0,blimp,distractor_agreement_relative_clause
Most universities that helped Melissa,1,blimp,distractor_agreement_relative_clause
Many pedestrians who listen to Melanie,1,blimp,distractor_agreement_relative_clause
An actress that isn't hurting these pedestrians,0,blimp,distractor_agreement_relative_clause
The actor who talked about those pedestrians,0,blimp,distractor_agreement_relative_clause
This association that can bother these libraries,0,blimp,distractor_agreement_relative_clause
Those girls who stun Mitchell,1,blimp,distractor_agreement_relative_clause
The actor who works with most girls,0,blimp,distractor_agreement_relative_clause
All ladies who cleaned a shirt,1,blimp,distractor_agreement_relative_clause
Every actress that concealed all drivers,0,blimp,distractor_agreement_relative_clause
Some guest who didn't hide all drivers,0,blimp,distractor_agreement_relative_clause
Those committees that haven't alarmed Linda,1,blimp,distractor_agreement_relative_clause
A pedestrian that isn't concealing most gates,0,blimp,distractor_agreement_relative_clause
Most organizations that concealed Theresa,1,blimp,distractor_agreement_relative_clause
An actress that cares for those senators,0,blimp,distractor_agreement_relative_clause
Many patients who went to Harvard University,1,blimp,distractor_agreement_relative_clause
The guys that fled from Jessica,1,blimp,distractor_agreement_relative_clause
This teenager who wasn't disturbing waiters,0,blimp,distractor_agreement_relative_clause
The customers that upset Melanie,1,blimp,distractor_agreement_relative_clause
All senators who could impress David,1,blimp,distractor_agreement_relative_clause
This adult that fled from most patients,0,blimp,distractor_agreement_relative_clause
That patient that was concealing a lot of waiters,0,blimp,distractor_agreement_relative_clause
These adults that haven't watched Beth,1,blimp,distractor_agreement_relative_clause
Most dancers that wouldn't disturb Andrea,1,blimp,distractor_agreement_relative_clause
Most waiters who weren't concealing William,1,blimp,distractor_agreement_relative_clause
Some waiter that shouldn't dislike some waitresses,0,blimp,distractor_agreement_relative_clause
Some guys that care for Dawn,1,blimp,distractor_agreement_relative_clause
Some waiter who shouldn't reveal the dancers,0,blimp,distractor_agreement_relative_clause
Those girls who will describe every museum,1,blimp,distractor_agreement_relative_clause
Some lady who can investigate some actors,0,blimp,distractor_agreement_relative_clause
Pedestrians that don't insult Jennifer,1,blimp,distractor_agreement_relative_clause
That senator who complained about most waiters,0,blimp,distractor_agreement_relative_clause
The teacher who embarrasses the Borgias,0,blimp,distractor_agreement_relative_clause
A student that had loved all dancers,0,blimp,distractor_agreement_relative_clause
The doctor who didn't bother the cashiers,0,blimp,distractor_agreement_relative_clause
This school that hasn't argued about those patients,0,blimp,distractor_agreement_relative_clause
All actresses who revealed Craig,1,blimp,distractor_agreement_relative_clause
A company that concealed some men,0,blimp,distractor_agreement_relative_clause
Those patients that cure Becky,1,blimp,distractor_agreement_relative_clause
These teenagers that shouldn't stun Tina,1,blimp,distractor_agreement_relative_clause
Most actors who found Gina,1,blimp,distractor_agreement_relative_clause
Some patient that cleaned a lot of libraries,0,blimp,distractor_agreement_relative_clause
A lady that embarrassed many students,0,blimp,distractor_agreement_relative_clause
That patient that should distract the drivers,0,blimp,distractor_agreement_relative_clause
Some closet that had looked like a lot of prints,0,blimp,distractor_agreement_relative_clause
Some waitress who doesn't hide these men,0,blimp,distractor_agreement_relative_clause
Some teenagers that will disgust Bethany,1,blimp,distractor_agreement_relative_clause
Some glass that was boring some patients,0,blimp,distractor_agreement_relative_clause
The adults that aren't listening to Carla,1,blimp,distractor_agreement_relative_clause
The teenagers who bore Bruce,1,blimp,distractor_agreement_relative_clause
Libraries that bother the association,1,blimp,distractor_agreement_relative_clause
Every driver that aggravated most boys,0,blimp,distractor_agreement_relative_clause
These actors that are helping Lissa,1,blimp,distractor_agreement_relative_clause
The guys who weren't scaring Alice,1,blimp,distractor_agreement_relative_clause
These guests that could hire Rachelle,1,blimp,distractor_agreement_relative_clause
Every adult that talks about customers,0,blimp,distractor_agreement_relative_clause
The student that left the patients,0,blimp,distractor_agreement_relative_clause
Mirrors that aggravated this driver,1,blimp,distractor_agreement_relative_clause
Those committees that had listened to Holly,1,blimp,distractor_agreement_relative_clause
Many actresses who were investigating this hospital,1,blimp,distractor_agreement_relative_clause
Many boys who can't think about some driver,1,blimp,distractor_agreement_relative_clause
Some actresses that hugged Melinda,1,blimp,distractor_agreement_relative_clause
All drivers that would embarrass Debra,1,blimp,distractor_agreement_relative_clause
The teachers that were buying every bank,1,blimp,distractor_agreement_relative_clause
Every teacher who sounds like these drivers,0,blimp,distractor_agreement_relative_clause
A lot of ladies that irritate this university,1,blimp,distractor_agreement_relative_clause
Some girls that returned to Jodi,1,blimp,distractor_agreement_relative_clause
That senator who hadn't observed most pedestrians,0,blimp,distractor_agreement_relative_clause
Drivers that work with Steven,1,blimp,distractor_agreement_relative_clause
That school that wouldn't aggravate many companies,0,blimp,distractor_agreement_relative_clause
A lot of senators that have discovered Brian,1,blimp,distractor_agreement_relative_clause
That government that hadn't known most students,0,blimp,distractor_agreement_relative_clause
Some organizations that did boast about Debra,1,blimp,distractor_agreement_relative_clause
Some guest who scared a lot of customers,0,blimp,distractor_agreement_relative_clause
This guest that remembered the Impressionists,0,blimp,distractor_agreement_relative_clause
Many companies that won't alarm Alexander,1,blimp,distractor_agreement_relative_clause
Every teacher who couldn't sell those blouses,0,blimp,distractor_agreement_relative_clause
Most dancers who haven't respected Melissa,1,blimp,distractor_agreement_relative_clause
Some coats that upset Donna,1,blimp,distractor_agreement_relative_clause
Some adults who are returning to Peter,1,blimp,distractor_agreement_relative_clause
These doctors that weren't referencing this lady,1,blimp,distractor_agreement_relative_clause
This doctor that hadn't praised most waitresses,0,blimp,distractor_agreement_relative_clause
Some student that shouldn't think about many pedestrians,0,blimp,distractor_agreement_relative_clause
The doctor that hides these doctors,0,blimp,distractor_agreement_relative_clause
Many customers that were upsetting the customer,1,blimp,distractor_agreement_relative_clause
These waiters who concealed Dawn,1,blimp,distractor_agreement_relative_clause
Boys that aren't describing Sandra,1,blimp,distractor_agreement_relative_clause
Some waiters who worked with Alice,1,blimp,distractor_agreement_relative_clause
The doctor that approached many adults,0,blimp,distractor_agreement_relative_clause
A lot of cashiers that have thought about Theresa,1,blimp,distractor_agreement_relative_clause
Every teenager that is firing the Clintons,0,blimp,distractor_agreement_relative_clause
A lot of pedestrians that would see a senator,1,blimp,distractor_agreement_relative_clause
All doctors that can't talk to this pedestrian,1,blimp,distractor_agreement_relative_clause
A lot of actors who could annoy Tina,1,blimp,distractor_agreement_relative_clause
A lot of adults that aren't complaining about some book,1,blimp,distractor_agreement_relative_clause
That senator that aggravated a lot of students,0,blimp,distractor_agreement_relative_clause
Those patients who discuss Kendra,1,blimp,distractor_agreement_relative_clause
Some customer who couldn't respect all waiters,0,blimp,distractor_agreement_relative_clause
Pamphlets that sounded like every story,1,blimp,distractor_agreement_relative_clause
These senators that can remember Patricia,1,blimp,distractor_agreement_relative_clause
A teenager that fired teachers,0,blimp,distractor_agreement_relative_clause
Most boys who observe Heather,1,blimp,distractor_agreement_relative_clause
This tomato that bothered those guests,0,blimp,distractor_agreement_relative_clause
Waitresses who observed some actor,1,blimp,distractor_agreement_relative_clause
Some student that remembered the Impressionists,0,blimp,distractor_agreement_relative_clause
This actor who hugged the drivers,0,blimp,distractor_agreement_relative_clause
Most hospitals that were appreciating Peter,1,blimp,distractor_agreement_relative_clause
This driver who talks about a lot of patients,0,blimp,distractor_agreement_relative_clause
Some waitresses that are questioning Kristin,1,blimp,distractor_agreement_relative_clause
Some adult that stuns those adults,0,blimp,distractor_agreement_relative_clause
That dancer that is arguing about the senators,0,blimp,distractor_agreement_relative_clause
All actors that aren't disagreeing with Carla,1,blimp,distractor_agreement_relative_clause
This waiter who annoyed many hospitals,0,blimp,distractor_agreement_relative_clause
A cashier who was thinking about many men,0,blimp,distractor_agreement_relative_clause
Those ladies who couldn't dislike Rachelle,1,blimp,distractor_agreement_relative_clause
These adults that are irritating Joseph,1,blimp,distractor_agreement_relative_clause
Most patients who aren't admiring every hospital,1,blimp,distractor_agreement_relative_clause
Every actress that returned to many teenagers,0,blimp,distractor_agreement_relative_clause
Guys who bored Frank,1,blimp,distractor_agreement_relative_clause
This customer who investigated those pedestrians,0,blimp,distractor_agreement_relative_clause
This customer that works with girls,0,blimp,distractor_agreement_relative_clause
Most students who won't like Samuel,1,blimp,distractor_agreement_relative_clause
The boys that kiss Candice,1,blimp,distractor_agreement_relative_clause
Some governments that aren't firing Steve,1,blimp,distractor_agreement_relative_clause
Some teacher that hasn't referenced some doctors,0,blimp,distractor_agreement_relative_clause
These teachers who weren't embarrassing Ann,1,blimp,distractor_agreement_relative_clause
Some hospitals that admire Larry,1,blimp,distractor_agreement_relative_clause
That pedestrian who appreciates these pedestrians,0,blimp,distractor_agreement_relative_clause
A face that would impress those girls,0,blimp,distractor_agreement_relative_clause
A student who questions the customers,0,blimp,distractor_agreement_relative_clause
The banks that did argue about Scott,1,blimp,distractor_agreement_relative_clause
A university that did talk about the Clintons,0,blimp,distractor_agreement_relative_clause
Drivers who complained about Deborah,1,blimp,distractor_agreement_relative_clause
The actor who is researching the Impressionists,0,blimp,distractor_agreement_relative_clause
Some actress that hasn't questioned many dancers,0,blimp,distractor_agreement_relative_clause
Some company that praised many students,0,blimp,distractor_agreement_relative_clause
Those doctors that had visited Carl,1,blimp,distractor_agreement_relative_clause
The guy that distracts a lot of children,0,blimp,distractor_agreement_relative_clause
Some driver who hasn't worked with those waitresses,0,blimp,distractor_agreement_relative_clause
A lot of banks that had forgotten Curtis,1,blimp,distractor_agreement_relative_clause
Some guy who had insulted those teachers,0,blimp,distractor_agreement_relative_clause
That company that astounded most organizations,0,blimp,distractor_agreement_relative_clause
The senators who haven't appreciated Theresa,1,blimp,distractor_agreement_relative_clause
Many lights that annoyed Jacqueline,1,blimp,distractor_agreement_relative_clause
A lot of universities that shocked the committee,1,blimp,distractor_agreement_relative_clause
Most glasses that can't astound Maria,1,blimp,distractor_agreement_relative_clause
Most children who saw Christine,1,blimp,distractor_agreement_relative_clause
Every girl that annoyed most women,0,blimp,distractor_agreement_relative_clause
Those committees that worry an organization,1,blimp,distractor_agreement_relative_clause
A lot of committees that didn't embarrass the company,1,blimp,distractor_agreement_relative_clause
A student that hadn't described all boys,0,blimp,distractor_agreement_relative_clause
The patient who hadn't respected many girls,0,blimp,distractor_agreement_relative_clause
Some children that criticize Sherry,1,blimp,distractor_agreement_relative_clause
Most guys that couldn't upset Florence,1,blimp,distractor_agreement_relative_clause
Many children that haven't discovered Florence,1,blimp,distractor_agreement_relative_clause
This girl who wasn't firing the Impressionists,0,blimp,distractor_agreement_relative_clause
A lot of teachers that weren't worrying Brad,1,blimp,distractor_agreement_relative_clause
All teenagers that hadn't impressed a guest,1,blimp,distractor_agreement_relative_clause
This university that hasn't aggravated associations,0,blimp,distractor_agreement_relative_clause
Those actors who didn't annoy Homer,1,blimp,distractor_agreement_relative_clause
This guest that was hugging those guys,0,blimp,distractor_agreement_relative_clause
Some ladies who are noticing the government,1,blimp,distractor_agreement_relative_clause
Dancers who astounded some organization,1,blimp,distractor_agreement_relative_clause
A lot of guys that revealed Lisa,1,blimp,distractor_agreement_relative_clause
Most teenagers who sound like Janice,1,blimp,distractor_agreement_relative_clause
The pedestrian that had astounded a lot of men,0,blimp,distractor_agreement_relative_clause
Some pedestrians who hid Amy,1,blimp,distractor_agreement_relative_clause
The guy that confuses the Impressionists,0,blimp,distractor_agreement_relative_clause
That adult who had hated many doctors,0,blimp,distractor_agreement_relative_clause
This pamphlet that sounded like many plays,0,blimp,distractor_agreement_relative_clause
This museum that is impressing a lot of museums,0,blimp,distractor_agreement_relative_clause
That actress that hasn't discovered those associations,0,blimp,distractor_agreement_relative_clause
A lot of senators that confused Timothy,1,blimp,distractor_agreement_relative_clause
A lot of customers who are worrying Eva,1,blimp,distractor_agreement_relative_clause
All doctors who did describe Michael,1,blimp,distractor_agreement_relative_clause
This dancer who watched a lot of drivers,0,blimp,distractor_agreement_relative_clause
Some company that disliked the adults,0,blimp,distractor_agreement_relative_clause
A lot of students that can distract Raymond,1,blimp,distractor_agreement_relative_clause
A painting that had looked like these prints,0,blimp,distractor_agreement_relative_clause
That boy that scares many doctors,0,blimp,distractor_agreement_relative_clause
A lot of waitresses that discuss Naomi,1,blimp,distractor_agreement_relative_clause
This government that annoyed a lot of guys,0,blimp,distractor_agreement_relative_clause
The pedestrians that aren't concealing this adult,1,blimp,distractor_agreement_relative_clause
This customer who will find most women,0,blimp,distractor_agreement_relative_clause
That driver who would boast about children,0,blimp,distractor_agreement_relative_clause
An actor who can't criticize those children,0,blimp,distractor_agreement_relative_clause
Those guys that had aggravated Lissa,1,blimp,distractor_agreement_relative_clause
Teenagers that hadn't praised Victoria,1,blimp,distractor_agreement_relative_clause
A dancer that annoys most teachers,0,blimp,distractor_agreement_relative_clause
Most cashiers that loved Brenda,1,blimp,distractor_agreement_relative_clause
Those customers who find Alicia,1,blimp,distractor_agreement_relative_clause
Some children who impressed Amanda,1,blimp,distractor_agreement_relative_clause
These boys that see Roger,1,blimp,distractor_agreement_relative_clause
Those adults that are escaping from Samantha,1,blimp,distractor_agreement_relative_clause
That association that irritated most organizations,0,blimp,distractor_agreement_relative_clause
Some driver that had described pedestrians,0,blimp,distractor_agreement_relative_clause
The actresses that dislike Scott,1,blimp,distractor_agreement_relative_clause
This teacher that sounded like libraries,0,blimp,distractor_agreement_relative_clause
Girls that disgusted Heather,1,blimp,distractor_agreement_relative_clause
Some university that has shocked some legislatures,0,blimp,distractor_agreement_relative_clause
All boys who talk to Alexander,1,blimp,distractor_agreement_relative_clause
A lot of dancers who hadn't discovered April,1,blimp,distractor_agreement_relative_clause
Most students who haven't helped Steve,1,blimp,distractor_agreement_relative_clause
This doctor that discussed most pedestrians,0,blimp,distractor_agreement_relative_clause
Every teacher that could admire many guys,0,blimp,distractor_agreement_relative_clause
Many guests who escaped from Sarah,1,blimp,distractor_agreement_relative_clause
Customers who can't find Brenda,1,blimp,distractor_agreement_relative_clause
Most ladies who disturb Ella,1,blimp,distractor_agreement_relative_clause
A guest who forgot some patients,0,blimp,distractor_agreement_relative_clause
Some drivers who investigate Cynthia,1,blimp,distractor_agreement_relative_clause
Those senators that research the company,1,blimp,distractor_agreement_relative_clause
A teacher who observes a lot of waitresses,0,blimp,distractor_agreement_relative_clause
All children that could aggravate Gerald,1,blimp,distractor_agreement_relative_clause
Those senators that can love Carmen,1,blimp,distractor_agreement_relative_clause
The teenagers that are biking to Harvard University,1,blimp,distractor_agreement_relative_clause
A company that wasn't distracting a lot of people,0,blimp,distractor_agreement_relative_clause
Drivers that had argued about this waitress,1,blimp,distractor_agreement_relative_clause
Some cashiers that leave Donna,1,blimp,distractor_agreement_relative_clause
Some government that wasn't listening to all boys,0,blimp,distractor_agreement_relative_clause
Girls that kiss Lucille,1,blimp,distractor_agreement_relative_clause
A lot of ladies that should bother Marie,1,blimp,distractor_agreement_relative_clause
The drivers that watch Colleen,1,blimp,distractor_agreement_relative_clause
The senators who questioned that dancer,1,blimp,distractor_agreement_relative_clause
These customers who weren't disagreeing with Lisa,1,blimp,distractor_agreement_relative_clause
These teenagers that see Ruth,1,blimp,distractor_agreement_relative_clause
A doctor who revealed the Clintons,0,blimp,distractor_agreement_relative_clause
That student who leaves the Lutherans,0,blimp,distractor_agreement_relative_clause
Some boy who explores some banks,0,blimp,distractor_agreement_relative_clause
